timestamp,P_PV,P_Load,P_deferrable0,P_deferrable1,P_grid_pos,P_grid_neg,P_grid,unit_load_cost,cost_profit,cost_fun_profit
2021-10-14 05:00:00+02:00,0.0,915.3046666666667,1.0000089,1.0000089,915.40476,1.8999278,917.3046878,0.1907,-0.08752674931739668,-0.08752674931739668
2021-10-14 05:30:00+02:00,0.0,966.1883333333334,1.0000089,1.0000089,966.28842,1.8999278,968.1883478,0.1907,-0.09237850693406335,-0.09237850693406335
2021-10-14 06:00:00+02:00,0.0,3001.8419999999996,1.0000089,1.0000089,3001.9421,1.8999278,3003.8420278000003,0.1907,-0.28647808405073,-0.28647808405073
2021-10-14 06:30:00+02:00,0.0,3375.398333333333,1.0000089,1.0000089,3375.4984,1.8999278,3377.3983278,0.1907,-0.3220966804340633,-0.3220966804340633
2021-10-14 07:00:00+02:00,0.0,2135.899,1.0000089,1.0000089,2135.9991,1.8999278,2137.8990278,0.1907,-0.20391041900073,-0.20391041900073
2021-10-14 07:30:00+02:00,0.0,1099.4116666666666,1.0000089,1.0000089,1099.5118,1.8999278,1101.4117277999999,0.1907,-0.10508135176739669,-0.10508135176739669
2021-10-14 08:00:00+02:00,62.333333333333336,346.66633333333334,1.0000089,1.0000089,284.43309,1.8999278,286.3330178,0.1907,-0.03330708423406334,-0.03330708423406334
2021-10-14 08:30:00+02:00,195.72413793103448,281.8913333333333,1.0000089,1.0000089,86.267285,1.8999278,88.1672128,0.1907,-0.02713078798406333,-0.02713078798406333
2021-10-14 09:00:00+02:00,520.8666666666667,246.84366666666665,1.0000089,1.0000089,0.0,-272.02298,-272.02298,0.1907,-0.014886498463896667,-0.014886498463896667
2021-10-14 09:30:00+02:00,1034.0666666666666,254.155,1.0000089,1.0000089,0.0,-777.91165,-777.91165,0.1907,0.0008577476777699999,0.0008577476777699999
2021-10-14 10:00:00+02:00,1584.7586206896551,280.78266666666667,1.0000089,1.0000089,0.0,-1301.9759,-1301.9759,0.1907,0.015350887786103329,0.015350887786103329
2021-10-14 10:30:00+02:00,2149.266666666667,286.8586666666667,1.0000089,1.0000089,0.0,-1860.408,-1860.408,0.1907,0.03292058443610333,0.03292058443610333
2021-10-14 11:00:00+02:00,2624.5,720.7285294117647,1.0000089,1.0000089,0.0,-1901.7715,-1901.7715,0.1907,-0.007104593226641768,-0.007104593226641768
2021-10-14 11:30:00+02:00,3024.4137931034484,842.1096666666667,1.0000089,1.0000089,0.0,-2180.3041,-2180.3041,0.1907,-0.009625975163896683,-0.009625975163896683
2021-10-14 12:00:00+02:00,3335.8,828.4684375,1.0000089,1.0000089,0.0,-2505.3315,-2505.3315,0.1907,0.0022381065371449866,0.0022381065371449866
2021-10-14 12:30:00+02:00,3476.24,854.9889999999999,1.0000089,1.0000089,0.0,-2619.251,-2619.251,0.1907,0.00341175465277,0.00341175465277
2021-10-14 13:00:00+02:00,3608.1785714285716,576.8114354838709,1.0000089,1.0000089,0.0,-3029.3671,-3029.3671,0.1907,0.043264758679382904,0.043264758679382904
2021-10-14 13:30:00+02:00,3668.9333333333334,298.6338709677419,1.0000089,1.0000089,0.0,-3368.2994,-3368.2994,0.1907,0.0808042892059958,0.0808042892059958
2021-10-14 14:00:00+02:00,3696.3846153846152,331.1396666666667,1.0000089,1.0000089,0.0,-3363.2449,-3363.2449,0.1907,0.07754059033610333,0.07754059033610333
2021-10-14 14:30:00+02:00,3591.0666666666666,334.36800000000005,1.0000089,1.0000089,0.0,-3254.6986,-3254.6986,0.1907,0.07370501400277002,0.07370501400277002
2021-10-14 15:00:00+02:00,3437.535714285714,255.60100000000003,1.0000089,1.0000089,0.0,-3179.9347,-3179.9347,0.1907,0.07878562070277,0.07878562070277
2021-10-14 15:30:00+02:00,3216.448275862069,848.1915625,1.0000089,1.0000089,0.0,-2366.2567,-2366.2567,0.1419,0.01658225012771499,0.01658225012771499
2021-10-14 16:00:00+02:00,2906.733333333333,534.3204586693548,1.0000089,1.0000089,0.0,-2370.4129,-2370.4129,0.1419,0.03898648144449926,0.03898648144449926
2021-10-14 16:30:00+02:00,2514.9,220.4493548387097,1.0000089,1.0000089,0.0,-2292.4506,-2292.4506,0.1419,0.058721861511283564,0.058721861511283564
2021-10-14 17:00:00+02:00,2000.9,1937.0559375,1.0000089,1.0000089,0.0,-61.844045,-61.844045,0.1419,-0.135566088566035,-0.135566088566035
2021-10-14 17:30:00+02:00,735.28,4089.7909090909093,1.0000089,1.0000089,3354.611,1.8999278,3356.5109278,0.1907,-0.3902140125325482,-0.3902140125325482
2021-10-14 18:00:00+02:00,101.0,4324.402,1.0000089,1.0000089,4223.5021,1.8999278,4225.4020278,0.1907,-0.41258418005073005,-0.41258418005073005
2021-10-14 18:30:00+02:00,37.63636363636363,4575.437000000001,1.0000089,1.0000089,4537.9007,1.8999278,4539.8006278,0.1907,-0.43652036730073007,-0.43652036730073007
2021-10-14 19:00:00+02:00,0.0,5023.376,1.0000089,1.0000089,5023.4761,1.8999278,5025.3760278,0.1907,-0.47923135095073005,-0.47923135095073005
2021-10-14 19:30:00+02:00,0.0,3126.557333333333,1.0000089,1.0000089,3126.6574,1.8999278,3128.5573278,0.1907,-0.29836969108406336,-0.29836969108406336
2021-10-14 20:00:00+02:00,0.0,2629.26,1.0000089,1.0000089,2629.3601,1.8999278,2631.2600278,0.1907,-0.25095239035073,-0.25095239035073
2021-10-14 20:30:00+02:00,0.0,2517.716,3000.0,750.0,6267.716,0.0,6267.716,0.1419,-0.44469445020000004,-0.44469445020000004
2021-10-14 21:00:00+02:00,0.0,1300.0366666666666,3000.0,1.0000089,4300.1368,0.8999059,4301.0367059,0.1419,-0.305187799073205,-0.305187799073205
2021-10-14 21:30:00+02:00,0.0,291.5286666666667,1.0000089,750.0,1041.6288,0.89991598,1042.52871598,0.1419,-0.07399665680080499,-0.07399665680080499
2021-10-14 22:00:00+02:00,0.0,401.80266666666665,3000.0,750.0,4151.8027,0.0,4151.8027,0.1419,-0.2945703992,-0.2945703992
2021-10-14 22:30:00+02:00,0.0,339.97666666666663,1.0000089,750.0,1090.0768,0.8999155,1090.9767155,0.1419,-0.077434042385205,-0.077434042385205
2021-10-14 23:00:00+02:00,0.0,315.71433333333334,3000.0,750.0,4065.7143,0.0,4065.7143,0.1419,-0.28846243195,-0.28846243195
2021-10-14 23:30:00+02:00,0.0,407.3863333333333,3000.0,750.0,4157.3863,0.0,4157.3863,0.1419,-0.29496656034999996,-0.29496656034999996
