timestamp,P_PV,P_Load,P_deferrable0,P_deferrable1,P_grid_pos,P_grid_neg,P_grid,unit_load_cost,unit_prod_price,cost_profit,cost_fun_cost
2022-05-11 12:30:00+02:00,3779.7727272727275,524.5361111111112,0.0,0.0,0.0,-3255.2366,-3255.2366,0.1907,0.065,0.10579518950000001,-0.05001451819444445
2022-05-11 13:00:00+02:00,3860.9076923076923,299.48942857142856,0.0,0.0,0.0,-3561.4183,-3561.4183,0.1907,0.065,0.11574609475,-0.028556317014285713
2022-05-11 13:30:00+02:00,3883.3766233766232,412.5095283018868,0.0,0.0,0.0,-3470.8671,-3470.8671,0.1907,0.065,0.11280318075,-0.03933278352358491
2022-05-11 14:00:00+02:00,3960.6455696202534,377.5422222222223,0.0,0.0,0.0,-3583.1033,-3583.1033,0.1907,0.065,0.11645085725000001,-0.03599865088888889
2022-05-11 14:30:00+02:00,3936.963190184049,342.34644444444444,0.0,0.0,0.0,-3594.6167,-3594.6167,0.1907,0.065,0.11682504275000001,-0.032642733477777776
2022-05-11 15:00:00+02:00,3898.687074829932,607.420111111111,0.0,0.0,0.0,-3291.267,-3291.267,0.1907,0.065,0.10696617750000001,-0.05791750759444444
2022-05-11 15:30:00+02:00,3761.0779220779223,1200.467267759563,0.0,750.0,0.0,-1810.6107,-1810.6107,0.1419,0.065,0.05884484775,-0.138385652647541
2022-05-11 16:00:00+02:00,3547.551515151515,1049.4002777777778,0.0,750.0,0.0,-1748.1512,-1748.1512,0.1419,0.065,0.056814914,-0.12766744970833335
2022-05-11 16:30:00+02:00,3307.128205128205,608.1580662983425,0.0,750.0,0.0,-1948.9701,-1948.9701,0.1419,0.065,0.06334152825,-0.09636131480386739
2022-05-11 17:00:00+02:00,2988.7701863354037,283.1611602209945,0.0,750.0,0.0,-1955.609,-1955.609,0.1419,0.065,0.0635572925,-0.07330278431767957
2022-05-11 17:30:00+02:00,2618.042944785276,632.3597282608696,0.0,0.0,0.0,-1985.6832,-1985.6832,0.1907,0.065,0.06453470400000001,-0.060295500089673916
2022-05-11 18:00:00+02:00,2185.4177215189875,924.9158791208791,0.0,0.0,0.0,-1260.5018,-1260.5018,0.1907,0.065,0.04096630850000001,-0.08819072907417583
2022-05-11 18:30:00+02:00,1690.2611464968154,469.17939226519337,0.0,0.0,0.0,-1221.0818,-1221.0818,0.1907,0.065,0.0396851585,-0.044736255052486185
2022-05-11 19:00:00+02:00,1141.6012658227849,800.1788524590164,0.0,0.0,0.0,-341.42241,-341.42241,0.1907,0.065,0.011096228325,-0.07629705358196721
2022-05-11 19:30:00+02:00,229.984496124031,400.2851912568306,0.0,0.0,170.3007,0.0,170.3007,0.1907,0.065,-0.016238171745000002,-0.0381671929863388
2022-05-11 20:00:00+02:00,76.01020408163265,1168.0042857142857,0.0,0.0,1091.9941,0.0,1091.9941,0.1907,0.065,-0.104121637435,-0.11136920864285714
2022-05-11 20:30:00+02:00,9.5,627.0155675675676,3000.0,750.0,4367.5156,0.0,4367.5156,0.1419,0.065,-0.30987523182,-0.31054925451891896
2022-05-11 21:00:00+02:00,0.0,400.93381215469617,3000.0,750.0,4150.9338,0.0,4150.9338,0.1419,0.065,-0.29450875310999997,-0.2945087539723757
2022-05-11 21:30:00+02:00,0.0,1580.797111111111,0.0,750.0,2330.7971,0.0,2330.7971,0.1419,0.065,-0.16537005424499998,-0.16537005503333332
2022-05-11 22:00:00+02:00,0.0,406.2009497206704,3000.0,750.0,4156.2009,0.0,4156.2009,0.1419,0.065,-0.294882453855,-0.29488245738268154
2022-05-11 22:30:00+02:00,0.0,330.8929444444445,3000.0,750.0,4080.8929,0.0,4080.8929,0.1419,0.065,-0.28953935125499997,-0.28953935440833334
2022-05-11 23:00:00+02:00,0.0,282.5227624309392,0.0,750.0,1032.5228,0.0,1032.5228,0.1419,0.065,-0.07325749265999999,-0.07325748999447514
2022-05-11 23:30:00+02:00,0.0,327.4675555555556,0.0,750.0,1077.4676,0.0,1077.4676,0.1419,0.065,-0.07644632621999999,-0.07644632306666667
2022-05-12 00:00:00+02:00,0.0,355.69455555555555,0.0,750.0,1105.6946,0.0,1105.6946,0.1419,0.065,-0.07844903187,-0.07844902871666667
2022-05-12 00:30:00+02:00,0.0,335.6985555555556,0.0,750.0,1085.6986,0.0,1085.6986,0.1419,0.065,-0.07703031566999999,-0.07703031251666669
2022-05-12 01:00:00+02:00,0.0,783.6058241758242,3000.0,0.0,3783.6058,0.0,3783.6058,0.1419,0.065,-0.26844683151,-0.26844683322527474
2022-05-12 01:30:00+02:00,0.0,290.24016853932585,3000.0,750.0,4040.2402,0.0,4040.2402,0.1419,0.065,-0.28665504219000004,-0.2866550399578652
2022-05-12 02:00:00+02:00,0.0,294.1984916201117,3000.0,750.0,4044.1985,0.0,4044.1985,0.1419,0.065,-0.286935883575,-0.2869358829804469
2022-05-12 02:30:00+02:00,0.0,366.3903846153846,0.0,750.0,1116.3904,0.0,1116.3904,0.1419,0.065,-0.07920789888,-0.07920789778846155
2022-05-12 03:00:00+02:00,0.0,251.63893854748605,0.0,0.0,251.63894,0.0,251.63894,0.1907,0.065,-0.023993772929,-0.023993772790502795
2022-05-12 03:30:00+02:00,0.0,269.2010055865922,0.0,0.0,269.20101,0.0,269.20101,0.1907,0.065,-0.0256683163035,-0.025668315882681567
2022-05-12 04:00:00+02:00,0.0,217.3705586592179,0.0,0.0,217.37056,0.0,217.37056,0.1907,0.065,-0.020726282896000002,-0.020726282768156426
2022-05-12 04:30:00+02:00,0.0,232.97522222222221,0.0,0.0,232.97522,0.0,232.97522,0.1907,0.065,-0.022214187227000002,-0.022214187438888887
2022-05-12 05:00:00+02:00,0.0,320.40855555555555,0.0,0.0,320.40856,0.0,320.40856,0.1907,0.065,-0.030550956196000005,-0.03055095577222222
2022-05-12 05:30:00+02:00,0.0,267.16111731843574,0.0,0.0,267.16112,0.0,267.16112,0.1907,0.065,-0.025473812792000002,-0.025473812536312847
2022-05-12 06:00:00+02:00,0.0,217.4363888888889,0.0,0.0,217.43639,0.0,217.43639,0.1907,0.065,-0.0207325597865,-0.020732559680555557
2022-05-12 06:30:00+02:00,70.45454545454545,231.7313888888889,0.0,0.0,161.27684,0.0,161.27684,0.1907,0.065,-0.015377746694000001,-0.022095587930555556
2022-05-12 07:00:00+02:00,116.87128712871286,361.3871111111111,0.0,0.0,244.51582,0.0,244.51582,0.1907,0.065,-0.023314583437,-0.034458261044444445
2022-05-12 07:30:00+02:00,174.6095238095238,319.8858333333333,0.0,0.0,145.27631,0.0,145.27631,0.1907,0.065,-0.0138520961585,-0.030501114208333333
2022-05-12 08:00:00+02:00,362.4496644295302,286.6956179775281,0.0,0.0,0.0,-75.754046,-75.754046,0.1907,0.065,0.0024620064950000003,-0.027336427174157307
2022-05-12 08:30:00+02:00,747.7218934911242,234.63266666666667,0.0,0.0,0.0,-513.08923,-513.08923,0.1907,0.065,0.016675399975,-0.022372224766666667
2022-05-12 09:00:00+02:00,1227.3433734939758,276.48445086705203,0.0,0.0,0.0,-950.85892,-950.85892,0.1907,0.065,0.0309029149,-0.02636279239017341
2022-05-12 09:30:00+02:00,1767.2616279069769,294.50722222222225,0.0,0.0,0.0,-1472.7544,-1472.7544,0.1907,0.065,0.047864518,-0.028081263638888892
2022-05-12 10:00:00+02:00,2272.5257142857145,271.2636111111111,0.0,0.0,0.0,-2001.2621,-2001.2621,0.1907,0.065,0.06504101825,-0.025864985319444447
2022-05-12 10:30:00+02:00,2318.1714285714284,278.7369832402235,0.0,0.0,0.0,-2039.4344,-2039.4344,0.1907,0.065,0.06628161800000001,-0.02657757135195531
2022-05-12 11:00:00+02:00,3116.051724137931,292.75811111111113,0.0,0.0,0.0,-2823.2936,-2823.2936,0.1907,0.065,0.091757042,-0.02791448589444445
2022-05-12 11:30:00+02:00,3240.1340782122907,268.4373888888889,0.0,0.0,0.0,-2971.6967,-2971.6967,0.1907,0.065,0.09658014275000001,-0.025595505030555556
2022-05-12 12:00:00+02:00,3521.3888888888887,252.72977777777777,0.0,0.0,0.0,-3268.6591,-3268.6591,0.1907,0.065,0.10623142075,-0.02409778431111111
2022-05-12 12:30:00+02:00,3588.842105263158,297.3029608938548,0.0,0.0,0.0,-3291.5391,-3291.5391,0.1907,0.065,0.10697502075,-0.028347837321229055
2022-05-12 13:00:00+02:00,3973.242603550296,330.7853888888889,0.0,0.0,0.0,-3642.4572,-3642.4572,0.1907,0.065,0.118379859,-0.03154038683055556
2022-05-12 13:30:00+02:00,3982.4886363636365,260.66575418994415,0.0,0.0,0.0,-3721.8229,-3721.8229,0.1907,0.065,0.12095924425000001,-0.024854479662011174
2022-05-12 14:00:00+02:00,3899.7966101694915,244.45433333333332,0.0,0.0,0.0,-3655.3423,-3655.3423,0.1907,0.065,0.11879862475,-0.023308720683333332
2022-05-12 14:30:00+02:00,3814.7640449438204,298.6466111111111,0.0,0.0,0.0,-3516.1174,-3516.1174,0.1907,0.065,0.11427381550000001,-0.028475954369444445
2022-05-12 15:00:00+02:00,3880.7,339.06638888888887,0.0,0.0,0.0,-3541.6336,-3541.6336,0.1907,0.065,0.115103092,-0.03232998018055555
2022-05-12 15:30:00+02:00,3652.6610169491523,755.5848633879781,0.0,750.0,0.0,-2147.0762,-2147.0762,0.1419,0.065,0.06977997650000001,-0.10682124605737706
2022-05-12 16:00:00+02:00,3173.1828571428573,255.31794444444446,0.0,750.0,0.0,-2167.8649,-2167.8649,0.1419,0.065,0.07045560925000001,-0.07132730815833334
2022-05-12 16:30:00+02:00,2825.2824858757062,295.08233333333334,3000.0,750.0,1219.7998,0.0,1219.7998,0.1419,0.065,-0.08654479580999999,-0.28699859155
2022-05-12 17:00:00+02:00,2211.7457627118642,445.9456284153006,3000.0,750.0,1984.1999,0.0,1984.1999,0.1419,0.065,-0.140778982905,-0.2977023423360656
2022-05-12 17:30:00+02:00,1714.3202247191011,154.23723756906077,0.0,0.0,0.0,-1560.083,-1560.083,0.1907,0.065,0.050702697500000005,-0.014706520602209944
2022-05-12 18:00:00+02:00,1065.3668639053255,318.51588888888887,0.0,0.0,0.0,-746.85098,-746.85098,0.1907,0.065,0.024272656850000005,-0.030370490005555553
2022-05-12 18:30:00+02:00,769.25,737.5221111111111,0.0,0.0,0.0,-31.727889,-31.727889,0.1907,0.065,0.0010311563925,-0.07032273329444445
2022-05-12 19:00:00+02:00,499.47798742138366,655.4306703910614,0.0,0.0,155.95268,0.0,155.95268,0.1907,0.065,-0.014870088037999999,-0.062495314421787705
2022-05-12 19:30:00+02:00,203.40425531914894,414.69022222222225,0.0,0.0,211.28597,0.0,211.28597,0.1907,0.065,-0.0201461172395,-0.03954071268888889
2022-05-12 20:00:00+02:00,63.25675675675676,333.51283333333333,0.0,0.0,270.25608,0.0,270.25608,0.1907,0.065,-0.025768917228,-0.031800448658333334
2022-05-12 20:30:00+02:00,0.0,302.0332960893855,3000.0,750.0,4052.0333,0.0,4052.0333,0.1419,0.065,-0.287491762635,-0.2874917623575419
2022-05-12 21:00:00+02:00,0.0,335.9987222222222,3000.0,750.0,4085.9987,0.0,4085.9987,0.1419,0.065,-0.289901607765,-0.2899016093416667
2022-05-12 21:30:00+02:00,0.0,287.7867597765363,3000.0,750.0,4037.7868,0.0,4037.7868,0.1419,0.065,-0.28648097345999995,-0.28648097060614525
2022-05-12 22:00:00+02:00,0.0,342.8033888888889,3000.0,750.0,4092.8034,0.0,4092.8034,0.1419,0.065,-0.29038440123,-0.2903844004416667
2022-05-12 22:30:00+02:00,0.0,381.40211111111114,3000.0,750.0,4131.4021,0.0,4131.4021,0.1419,0.065,-0.29312297899500006,-0.29312297978333335
2022-05-12 23:00:00+02:00,0.0,321.6037777777778,0.0,750.0,1071.6038,0.0,1071.6038,0.1419,0.065,-0.07603028961000001,-0.07603028803333334
2022-05-12 23:30:00+02:00,0.0,295.51692737430164,3000.0,750.0,4045.5169,0.0,4045.5169,0.1419,0.065,-0.287029424055,-0.2870294259972067
2022-05-13 00:00:00+02:00,0.0,372.84944444444443,3000.0,0.0,3372.8494,0.0,3372.8494,0.1419,0.065,-0.23930366493,-0.23930366808333337
2022-05-13 00:30:00+02:00,0.0,383.95311111111107,3000.0,750.0,4133.9531,0.0,4133.9531,0.1419,0.065,-0.293303972445,-0.29330397323333335
2022-05-13 01:00:00+02:00,0.0,738.8545604395605,3000.0,750.0,4488.8546,0.0,4488.8546,0.1419,0.065,-0.31848423386999997,-0.31848423106318685
2022-05-13 01:30:00+02:00,0.0,727.4979444444444,3000.0,750.0,4477.4979,0.0,4477.4979,0.1419,0.065,-0.317678476005,-0.31767847915833336
2022-05-13 02:00:00+02:00,0.0,778.1470555555555,0.0,750.0,1528.1471,0.0,1528.1471,0.1419,0.065,-0.10842203674499999,-0.10842203359166667
2022-05-13 02:30:00+02:00,0.0,442.31681564245815,0.0,750.0,1192.3168,0.0,1192.3168,0.1419,0.065,-0.08459487696000001,-0.0845948780698324
2022-05-13 03:00:00+02:00,0.0,153.7909497206704,0.0,0.0,153.79095,0.0,153.79095,0.1907,0.065,-0.014663967082500002,-0.014663967055865923
2022-05-13 03:30:00+02:00,0.0,256.22201117318434,0.0,0.0,256.22201,0.0,256.22201,0.1907,0.065,-0.024430768653500003,-0.024430768765363126
2022-05-13 04:00:00+02:00,0.0,252.10861111111112,0.0,0.0,252.10861,0.0,252.10861,0.1907,0.065,-0.0240385559635,-0.024038556069444446
2022-05-13 04:30:00+02:00,0.0,196.93444444444444,0.0,0.0,196.93444,0.0,196.93444,0.1907,0.065,-0.018777698854,-0.01877769927777778
2022-05-13 05:00:00+02:00,0.0,280.438,0.0,0.0,280.438,0.0,280.438,0.1907,0.065,-0.0267397633,-0.0267397633
2022-05-13 05:30:00+02:00,0.0,270.9291111111111,0.0,0.0,270.92911,0.0,270.92911,0.1907,0.065,-0.0258330906385,-0.025833090744444447
2022-05-13 06:00:00+02:00,0.0,221.06344444444443,0.0,0.0,221.06344,0.0,221.06344,0.1907,0.065,-0.021078399004000003,-0.021078399427777776
2022-05-13 06:30:00+02:00,81.1358024691358,198.08494444444446,0.0,0.0,116.94914,0.0,116.94914,0.1907,0.065,-0.011151100499,-0.01888739945277778
2022-05-13 07:00:00+02:00,132.018018018018,327.464,0.0,0.0,195.44598,0.0,195.44598,0.1907,0.065,-0.018635774193,-0.0312236924
2022-05-13 07:30:00+02:00,172.90740740740742,313.96333333333337,0.0,0.0,141.05593,0.0,141.05593,0.1907,0.065,-0.0134496829255,-0.029936403833333337
2022-05-13 08:00:00+02:00,332.7,222.20854748603352,0.0,0.0,0.0,-110.49145,-110.49145,0.1907,0.065,0.003590972125,-0.021187585002793295
2022-05-13 08:30:00+02:00,683.8724832214765,226.4698888888889,0.0,0.0,0.0,-457.40259,-457.40259,0.1907,0.065,0.014865584175,-0.021593903905555555
2022-05-13 09:00:00+02:00,1191.9503105590063,255.0243888888889,0.0,0.0,0.0,-936.92592,-936.92592,0.1907,0.065,0.030450092400000003,-0.024316575480555557
2022-05-13 09:30:00+02:00,1729.2911392405063,220.59216666666669,0.0,0.0,0.0,-1508.699,-1508.699,0.1907,0.065,0.0490327175,-0.02103346309166667
2022-05-13 10:00:00+02:00,2215.93125,258.428156424581,0.0,0.0,0.0,-1957.5031,-1957.5031,0.1907,0.065,0.06361885075,-0.024641124715083798
2022-05-13 10:30:00+02:00,2631.1040462427745,293.9896111111111,0.0,0.0,0.0,-2337.1144,-2337.1144,0.1907,0.065,0.075956218,-0.028031909419444445
2022-05-13 11:00:00+02:00,2967.6145251396647,252.22844444444445,0.0,0.0,0.0,-2715.3861,-2715.3861,0.1907,0.065,0.08825004825,-0.02404998217777778
2022-05-13 11:30:00+02:00,2919.2457142857143,210.4382222222222,0.0,0.0,0.0,-2708.8075,-2708.8075,0.1907,0.065,0.08803624374999999,-0.020065284488888887
2022-05-13 12:00:00+02:00,2521.5057471264367,264.04821229050276,0.0,0.0,0.0,-2257.4575,-2257.4575,0.1907,0.065,0.07336736875,-0.02517699704189944
2022-05-13 12:30:00+02:00,2958.6988636363635,317.1202777777778,0.0,0.0,0.0,-2641.5786,-2641.5786,0.1907,0.065,0.0858513045,-0.03023741848611111
2022-05-13 13:00:00+02:00,2745.4802259887006,232.79861111111111,0.0,0.0,0.0,-2512.6816,-2512.6816,0.1907,0.065,0.081662152,-0.022197347569444446
2022-05-13 13:30:00+02:00,2697.4942528735633,254.41223463687152,0.0,0.0,0.0,-2443.082,-2443.082,0.1907,0.065,0.07940016500000001,-0.024258206572625698
2022-05-13 14:00:00+02:00,3469.59217877095,276.7158888888889,0.0,0.0,0.0,-3192.8763,-3192.8763,0.1907,0.065,0.10376847975,-0.02638486000555556
2022-05-13 14:30:00+02:00,3642.516853932584,211.99569832402236,0.0,0.0,0.0,-3430.5212,-3430.5212,0.1907,0.065,0.111491939,-0.02021378983519553
2022-05-13 15:00:00+02:00,3677.6348314606744,316.1797222222222,0.0,0.0,0.0,-3361.4551,-3361.4551,0.1907,0.065,0.10924729075,-0.030147736513888888
2022-05-13 15:30:00+02:00,3826.7041420118344,970.142131147541,0.0,750.0,0.0,-2106.562,-2106.562,0.1419,0.065,0.068463265,-0.12204408420491804
2022-05-13 16:00:00+02:00,3188.141242937853,531.5761666666667,0.0,750.0,0.0,-1906.5651,-1906.5651,0.1419,0.065,0.061963365750000006,-0.090927829025
2022-05-13 16:30:00+02:00,2658.9608938547485,232.57344444444445,0.0,750.0,0.0,-1676.3874,-1676.3874,0.1419,0.065,0.05448259050000001,-0.06971358588333335
2022-05-13 17:00:00+02:00,1872.723163841808,351.0901098901099,0.0,750.0,0.0,-771.63305,-771.63305,0.1419,0.065,0.025078074125000002,-0.0781223432967033
2022-05-13 17:30:00+02:00,2377.6555555555556,270.4386740331492,0.0,0.0,0.0,-2107.2169,-2107.2169,0.1907,0.065,0.06848454925,-0.025786327569060775
2022-05-13 18:00:00+02:00,1590.247191011236,268.44599999999997,0.0,0.0,0.0,-1321.8012,-1321.8012,0.1907,0.065,0.042958539000000004,-0.025596326099999997
2022-05-13 18:30:00+02:00,1387.9887640449438,634.7973888888889,0.0,0.0,0.0,-753.19138,-753.19138,0.1907,0.065,0.02447871985,-0.06052793103055556
2022-05-13 19:00:00+02:00,1022.7005649717514,1053.2845,0.0,0.0,30.583935,0.0,30.583935,0.1907,0.065,-0.0029161782022500003,-0.100430677075
2022-05-13 19:30:00+02:00,425.14814814814815,407.07177777777775,0.0,0.0,0.0,-18.07637,-18.07637,0.1907,0.065,0.0005874820250000001,-0.03881429401111111
2022-05-13 20:00:00+02:00,137.64077669902912,495.52258426966296,0.0,0.0,357.88181,0.0,357.88181,0.1907,0.065,-0.034124030583500005,-0.04724807841011236
2022-05-13 20:30:00+02:00,66.68831168831169,1301.3537430167598,3000.0,750.0,4984.6654,0.0,4984.6654,0.1419,0.065,-0.35366201013,-0.3583935480670391
2022-05-13 21:00:00+02:00,0.0,1138.8167039106145,3000.0,750.0,4888.8167,0.0,4888.8167,0.1419,0.065,-0.34686154486500004,-0.34686154514245815
2022-05-13 21:30:00+02:00,0.0,495.99692737430166,3000.0,750.0,4245.9969,0.0,4245.9969,0.1419,0.065,-0.301253480055,-0.30125348199720675
2022-05-13 22:00:00+02:00,0.0,345.66195530726253,3000.0,750.0,4095.662,0.0,4095.662,0.1419,0.065,-0.2905872189,-0.2905872157290503
2022-05-13 22:30:00+02:00,0.0,367.68733333333336,3000.0,750.0,4117.6873,0.0,4117.6873,0.1419,0.065,-0.292149913935,-0.29214991630000003
2022-05-13 23:00:00+02:00,0.0,467.8663535911602,3000.0,750.0,4217.8664,0.0,4217.8664,0.1419,0.065,-0.29925762108,-0.2992576177872928
2022-05-13 23:30:00+02:00,0.0,418.96583333333336,3000.0,750.0,4168.9658,0.0,4168.9658,0.1419,0.065,-0.29578812351,-0.29578812587500003
2022-05-14 00:00:00+02:00,0.0,376.6755,0.0,750.0,1126.6755,0.0,1126.6755,0.1419,0.065,-0.079937626725,-0.079937626725
2022-05-14 00:30:00+02:00,0.0,410.92766666666665,0.0,750.0,1160.9277,0.0,1160.9277,0.1419,0.065,-0.082367820315,-0.08236781795
2022-05-14 01:00:00+02:00,0.0,775.3057923497267,0.0,750.0,1525.3058,0.0,1525.3058,0.1419,0.065,-0.10822044651,-0.10822044596721311
2022-05-14 01:30:00+02:00,0.0,1524.3554444444444,0.0,750.0,2274.3554,0.0,2274.3554,0.1419,0.065,-0.16136551563,-0.16136551878333333
2022-05-14 02:00:00+02:00,0.0,1079.0884444444446,3000.0,750.0,4829.0884,0.0,4829.0884,0.1419,0.065,-0.34262382197999997,-0.34262382513333334
2022-05-14 02:30:00+02:00,0.0,672.4957142857143,0.0,750.0,1422.4957,0.0,1422.4957,0.1419,0.065,-0.100926069915,-0.10092607092857143
2022-05-14 03:00:00+02:00,0.0,238.94138121546962,0.0,0.0,238.94138,0.0,238.94138,0.1907,0.065,-0.022783060583,-0.02278306069889503
2022-05-14 03:30:00+02:00,0.0,294.4145555555556,0.0,0.0,294.41456,0.0,294.41456,0.1907,0.065,-0.028072428296000002,-0.028072427872222225
2022-05-14 04:00:00+02:00,0.0,325.36738888888885,0.0,0.0,325.36739,0.0,325.36739,0.1907,0.065,-0.0310237806365,-0.03102378053055555
2022-05-14 04:30:00+02:00,0.0,331.9845555555556,0.0,0.0,331.98456,0.0,331.98456,0.1907,0.065,-0.031654727796,-0.031654727372222226
2022-05-14 05:00:00+02:00,0.0,316.49427777777777,0.0,0.0,316.49428,0.0,316.49428,0.1907,0.065,-0.030177729598000004,-0.03017772938611111
2022-05-14 05:30:00+02:00,0.0,269.60016666666667,0.0,0.0,269.60017,0.0,269.60017,0.1907,0.065,-0.0257063762095,-0.025706375891666668
2022-05-14 06:00:00+02:00,0.0,314.53655555555554,0.0,0.0,314.53656,0.0,314.53656,0.1907,0.065,-0.029991060996,-0.02999106057222222
2022-05-14 06:30:00+02:00,69.38235294117646,365.9696648044693,0.0,0.0,296.58731,0.0,296.58731,0.1907,0.065,-0.0282796000085,-0.034895207539106146
2022-05-14 07:00:00+02:00,130.49,320.0207222222222,0.0,0.0,189.53072,0.0,189.53072,0.1907,0.065,-0.018071754152000002,-0.03051397586388889
2022-05-14 07:30:00+02:00,177.72043010752688,312.4362222222222,0.0,0.0,134.71579,0.0,134.71579,0.1907,0.065,-0.0128451505765,-0.02979079378888889
2022-05-14 08:00:00+02:00,327.3134328358209,525.1992777777778,0.0,0.0,197.88584,0.0,197.88584,0.1907,0.065,-0.018868414844000002,-0.05007775113611111
2022-05-14 08:30:00+02:00,681.3653846153846,454.94700000000006,0.0,0.0,0.0,-226.41838,-226.41838,0.1907,0.065,0.007358597350000001,-0.043379196450000004
2022-05-14 09:00:00+02:00,1191.624203821656,1301.6222222222223,0.0,0.0,109.99802,0.0,109.99802,0.1907,0.065,-0.010488311207,-0.1241096788888889
2022-05-14 09:30:00+02:00,1547.129411764706,461.5071111111111,0.0,0.0,0.0,-1085.6223,-1085.6223,0.1907,0.065,0.03528272475,-0.04400470304444444
2022-05-14 10:00:00+02:00,939.8922155688623,385.8833333333333,0.0,0.0,0.0,-554.00888,-554.00888,0.1907,0.065,0.0180052886,-0.03679397583333333
2022-05-14 10:30:00+02:00,1988.242774566474,1466.0588268156423,0.0,0.0,0.0,-522.18395,-522.18395,0.1907,0.065,0.016970978375,-0.1397887091368715
2022-05-14 11:00:00+02:00,2507.2816091954023,322.2681111111111,0.0,0.0,0.0,-2185.0135,-2185.0135,0.1907,0.065,0.07101293875,-0.030728264394444448
2022-05-14 11:30:00+02:00,2943.822857142857,335.99272222222226,0.0,0.0,0.0,-2607.8301,-2607.8301,0.1907,0.065,0.08475447825,-0.03203690606388889
2022-05-14 12:00:00+02:00,3327.1638418079096,326.5693333333333,0.0,0.0,0.0,-3000.5945,-3000.5945,0.1907,0.065,0.09751932125000001,-0.031138385933333332
2022-05-14 12:30:00+02:00,3474.4772727272725,303.8173888888889,0.0,0.0,0.0,-3170.6599,-3170.6599,0.1907,0.065,0.10304644675,-0.028968988030555556
2022-05-14 13:00:00+02:00,3868.04,326.05833333333334,0.0,0.0,0.0,-3541.9817,-3541.9817,0.1907,0.065,0.11511440525000001,-0.031089662083333334
2022-05-14 13:30:00+02:00,3927.5470588235294,335.9525698324022,0.0,0.0,0.0,-3591.5945,-3591.5945,0.1907,0.065,0.11672682125000002,-0.032033077533519555
2022-05-14 14:00:00+02:00,3940.211764705882,372.9472222222222,0.0,0.0,0.0,-3567.2645,-3567.2645,0.1907,0.065,0.11593609625000001,-0.035560517638888886
2022-05-14 14:30:00+02:00,3973.3546511627906,325.58061452513965,0.0,0.0,0.0,-3647.774,-3647.774,0.1907,0.065,0.118552655,-0.031044111594972067
2022-05-14 15:00:00+02:00,3832.8735632183907,301.4701111111111,0.0,0.0,0.0,-3531.4035,-3531.4035,0.1907,0.065,0.11477061375,-0.028745175094444447
2022-05-14 15:30:00+02:00,3658.7687861271675,850.4773770491803,3000.0,750.0,941.70859,0.0,941.70859,0.1419,0.065,-0.0668142244605,-0.32640386990163933
2022-05-14 16:00:00+02:00,3403.7932960893854,685.9966111111111,3000.0,0.0,282.20332,0.0,282.20332,0.1419,0.065,-0.020022325554000003,-0.26152145955833334
2022-05-14 16:30:00+02:00,2778.050561797753,524.1296216216216,0.0,750.0,0.0,-1503.9209,-1503.9209,0.1419,0.065,0.04887742925000001,-0.09039949665405404
2022-05-14 17:00:00+02:00,2468.551724137931,365.930773480663,0.0,750.0,0.0,-1352.621,-1352.621,0.1419,0.065,0.0439601825,-0.07917528837845304
2022-05-14 17:30:00+02:00,2125.2921348314608,470.12744444444445,0.0,0.0,0.0,-1655.1647,-1655.1647,0.1907,0.065,0.05379285275,-0.04482665182777778
2022-05-14 18:00:00+02:00,2334.5955056179773,390.9588333333333,0.0,0.0,0.0,-1943.6367,-1943.6367,0.1907,0.065,0.06316819275,-0.03727792475833333
2022-05-14 18:30:00+02:00,940.4942528735633,347.4145555555556,0.0,0.0,0.0,-593.0797,-593.0797,0.1907,0.065,0.01927509025,-0.033125977872222226
2022-05-14 19:00:00+02:00,804.3333333333334,1478.9653333333333,0.0,0.0,674.632,0.0,674.632,0.1907,0.065,-0.06432616120000001,-0.14101934453333334
2022-05-14 19:30:00+02:00,391.03246753246754,2201.400055555556,0.0,0.0,1810.3676,0.0,1810.3676,0.1907,0.065,-0.17261855066,-0.20990349529722224
2022-05-14 20:00:00+02:00,156.09722222222223,573.333,0.0,0.0,417.23578,0.0,417.23578,0.1907,0.065,-0.039783431623,-0.05466730155
2022-05-14 20:30:00+02:00,59.57971014492754,473.0486111111111,3000.0,750.0,4163.4689,0.0,4163.4689,0.1419,0.065,-0.29539811845499997,-0.29962529895833334
2022-05-14 21:00:00+02:00,0.0,542.4185474860335,3000.0,750.0,4292.4185,0.0,4292.4185,0.1419,0.065,-0.30454709257499996,-0.3045470959441341
2022-05-14 21:30:00+02:00,0.0,506.48616666666663,3000.0,750.0,4256.4862,0.0,4256.4862,0.1419,0.065,-0.30199769589,-0.301997693525
2022-05-14 22:00:00+02:00,0.0,451.69394444444447,3000.0,750.0,4201.6939,0.0,4201.6939,0.1419,0.065,-0.298110182205,-0.29811018535833333
2022-05-14 22:30:00+02:00,0.0,361.11804469273744,3000.0,750.0,4111.118,0.0,4111.118,0.1419,0.065,-0.29168382210000005,-0.2916838252709497
2022-05-14 23:00:00+02:00,0.0,304.1632402234637,0.0,750.0,1054.1632,0.0,1054.1632,0.1419,0.065,-0.07479287904000001,-0.07479288189385475
2022-05-14 23:30:00+02:00,0.0,347.5956111111111,0.0,0.0,347.59561,0.0,347.59561,0.1419,0.065,-0.0246619085295,-0.024661908608333335
