timestamp,P_PV,P_Load,P_deferrable0,P_deferrable1,P_grid_pos,P_grid_neg,P_grid,unit_load_cost,unit_prod_price,cost_profit,cost_fun_selfcons
2022-05-10 21:30:00+02:00,0.0,471.4557222222222,0.0,0.0,471.45572,0.0,471.45572,0.1419,0.065,-0.033449783334,-0.033449783334
2022-05-10 22:00:00+02:00,0.0,372.6475977653631,0.0,0.0,372.6476,0.0,372.6476,0.1419,0.065,-0.026439347220000003,-0.026439347220000003
2022-05-10 22:30:00+02:00,0.0,411.53988888888887,0.0,0.0,411.53989,0.0,411.53989,0.1419,0.065,-0.0291987551955,-0.0291987551955
2022-05-10 23:00:00+02:00,0.0,351.3378333333333,0.0,0.0,351.33783,0.0,351.33783,0.1419,0.065,-0.024927419038499998,-0.0249274190385
2022-05-10 23:30:00+02:00,0.0,304.1902222222222,0.0,0.0,304.19022,0.0,304.19022,0.1419,0.065,-0.021582296109,-0.021582296109
2022-05-11 00:00:00+02:00,0.0,361.0997777777778,0.0,0.0,361.09978,0.0,361.09978,0.1419,0.065,-0.025620029391,-0.025620029391000002
2022-05-11 00:30:00+02:00,0.0,299.54949999999997,0.0,0.0,299.5495,0.0,299.5495,0.1419,0.065,-0.021253037025,-0.021253037025
2022-05-11 01:00:00+02:00,0.0,670.4368306010929,0.0,0.0,670.43683,0.0,670.43683,0.1419,0.065,-0.0475674930885,-0.0475674930885
2022-05-11 01:30:00+02:00,0.0,766.9017222222222,0.0,0.0,766.90172,0.0,766.90172,0.1419,0.065,-0.054411677033999996,-0.054411677034
2022-05-11 02:00:00+02:00,0.0,807.6400000000001,0.0,0.0,807.64,0.0,807.64,0.1419,0.065,-0.057302057999999996,-0.057302058
2022-05-11 02:30:00+02:00,0.0,227.35322222222223,0.0,0.0,227.35322,0.0,227.35322,0.1419,0.065,-0.016130710958999997,-0.016130710959
2022-05-11 03:00:00+02:00,0.0,242.2435359116022,3000.0,750.0,3992.2435,0.0,3992.2435,0.1907,0.065,-0.38066041772500003,-0.380660417725
2022-05-11 03:30:00+02:00,0.0,284.9022777777778,3000.0,750.0,4034.9023,0.0,4034.9023,0.1907,0.065,-0.384727934305,-0.384727934305
2022-05-11 04:00:00+02:00,0.0,216.63116666666667,3000.0,750.0,3966.6312,0.0,3966.6312,0.1907,0.065,-0.37821828492,-0.37821828492
2022-05-11 04:30:00+02:00,0.0,294.88205555555555,3000.0,750.0,4044.8821,0.0,4044.8821,0.1907,0.065,-0.385679508235,-0.38567950823499997
2022-05-11 05:00:00+02:00,0.0,317.0287777777778,3000.0,0.0,3317.0288,0.0,3317.0288,0.1907,0.065,-0.31627869608000003,-0.31627869608000003
2022-05-11 05:30:00+02:00,0.0,222.06633333333335,3000.0,0.0,3222.0663,0.0,3222.0663,0.1907,0.065,-0.307224021705,-0.307224021705
2022-05-11 06:00:00+02:00,0.0,251.14422222222223,3000.0,0.0,3251.1442,0.0,3251.1442,0.1907,0.065,-0.30999659947,-0.30999659947
2022-05-11 06:30:00+02:00,72.02272727272727,286.16770949720666,3000.0,0.0,3214.145,0.0,3214.145,0.1907,0.065,-0.30646872575000006,-0.31333609019499997
2022-05-11 07:00:00+02:00,112.0721649484536,317.15961111111113,3000.0,0.0,3205.0874,0.0,3205.0874,0.1907,0.065,-0.30560508359,-0.31629116786
2022-05-11 07:30:00+02:00,164.10476190476192,356.88616666666667,3000.0,0.0,3192.7814,0.0,3192.7814,0.1907,0.065,-0.30443170649,-0.32007909917
2022-05-11 08:00:00+02:00,290.68888888888887,362.3851111111111,0.0,0.0,71.696222,0.0,71.696222,0.1907,0.065,-0.006836234767700001,-0.0345534202385
2022-05-11 08:30:00+02:00,648.8807947019867,327.19811111111113,0.0,0.0,0.0,-321.68268,-321.68268,0.1907,0.065,0.010454687100000002,-0.0311983397885
2022-05-11 09:00:00+02:00,1168.9407894736842,258.7760674157303,0.0,750.0,0.0,-160.16472,-160.16472,0.1907,0.065,0.0052053534,-0.096186801135
2022-05-11 09:30:00+02:00,1709.2025316455697,646.8332222222222,0.0,750.0,0.0,-312.36931,-312.36931,0.1907,0.065,0.010152002575,-0.13318804562
2022-05-11 10:00:00+02:00,2214.7672955974845,1278.835393258427,0.0,750.0,0.0,-185.9319,-185.9319,0.1907,0.065,0.00604278675,-0.19344945539
2022-05-11 10:30:00+02:00,2650.6363636363635,366.9606703910615,0.0,0.0,0.0,-2283.6757,-2283.6757,0.1907,0.065,0.07421946025,-0.0349896998845
2022-05-11 11:00:00+02:00,3004.6918238993712,625.6487222222222,0.0,0.0,0.0,-2379.0431,-2379.0431,0.1907,0.065,0.07731890075,-0.059655605452
2022-05-11 11:30:00+02:00,3308.506097560976,518.2145555555555,0.0,750.0,0.0,-2040.2915,-2040.2915,0.1907,0.065,0.06630947375000001,-0.12092426211
2022-05-11 12:00:00+02:00,3595.150684931507,734.5175722543353,0.0,0.0,0.0,-2860.6331,-2860.6331,0.1907,0.065,0.09297057575,-0.0700362502995
2022-05-11 12:30:00+02:00,3779.7727272727275,524.5361111111112,0.0,750.0,0.0,-2505.2366,-2505.2366,0.1907,0.065,0.0814201895,-0.121527017135
2022-05-11 13:00:00+02:00,3860.8030303030305,299.339014084507,0.0,750.0,0.0,-2811.464,-2811.464,0.1907,0.065,0.09137258,-0.10005447364999999
2022-05-11 13:30:00+02:00,3883.3766233766232,412.5095283018868,0.0,750.0,0.0,-2720.8671,-2720.8671,0.1907,0.065,0.08842818075,-0.11084528082499999
2022-05-11 14:00:00+02:00,3960.6455696202534,377.5422222222223,0.0,750.0,0.0,-2833.1033,-2833.1033,0.1907,0.065,0.09207585725000002,-0.10751114877000001
2022-05-11 14:30:00+02:00,3936.963190184049,342.34644444444444,0.0,750.0,0.0,-2844.6167,-2844.6167,0.1907,0.065,0.09245004275000002,-0.10415522924
2022-05-11 15:00:00+02:00,3898.687074829932,607.420111111111,0.0,750.0,0.0,-2541.267,-2541.267,0.1907,0.065,0.0825911775,-0.129430006535
2022-05-11 15:30:00+02:00,3761.0779220779223,1200.467267759563,0.0,0.0,0.0,-2560.6107,-2560.6107,0.1419,0.065,0.08321984775000002,-0.08517315493500001
2022-05-11 16:00:00+02:00,3547.551515151515,1049.4002777777778,0.0,0.0,0.0,-2498.1512,-2498.1512,0.1419,0.065,0.081189914,-0.074454951285
2022-05-11 16:30:00+02:00,3307.128205128205,608.1580662983425,0.0,0.0,0.0,-2698.9701,-2698.9701,0.1419,0.065,0.08771652825,-0.0431488150665
2022-05-11 17:00:00+02:00,2988.7701863354037,283.1611602209945,0.0,0.0,0.0,-2705.609,-2705.609,0.1419,0.065,0.08793229250000001,-0.020090284302
2022-05-11 17:30:00+02:00,2618.042944785276,632.3597282608696,0.0,0.0,0.0,-1985.6832,-1985.6832,0.1907,0.065,0.06453470400000001,-0.0602955002555
2022-05-11 18:00:00+02:00,2185.4177215189875,924.9158791208791,0.0,750.0,0.0,-510.50184,-510.50184,0.1907,0.065,0.016591309800000002,-0.159703231065
2022-05-11 18:30:00+02:00,1690.2611464968154,469.17939226519337,0.0,750.0,0.0,-471.08175,-471.08175,0.1907,0.065,0.015310156875000001,-0.11624875579
2022-05-11 19:00:00+02:00,1141.6012658227849,800.1788524590164,0.0,0.0,0.0,-341.42241,-341.42241,0.1907,0.065,0.011096228325,-0.0762970533475
2022-05-11 19:30:00+02:00,229.984496124031,400.2851912568306,3000.0,0.0,3170.3007,0.0,3170.3007,0.1907,0.065,-0.302288171745,-0.32421719381999997
2022-05-11 20:00:00+02:00,76.01020408163265,1168.0042857142857,3000.0,0.0,4091.9941,0.0,4091.9941,0.1907,0.065,-0.390171637435,-0.39741921000499997
2022-05-11 20:30:00+02:00,9.5,627.0155675675676,0.0,0.0,617.51557,0.0,617.51557,0.1419,0.065,-0.043812729691500005,-0.044486754691500006
2022-05-11 21:00:00+02:00,0.0,400.93381215469617,0.0,0.0,400.93381,0.0,400.93381,0.1419,0.065,-0.0284462538195,-0.0284462538195
2022-05-11 21:30:00+02:00,0.0,1580.797111111111,0.0,0.0,1580.7971,0.0,1580.7971,0.1419,0.065,-0.112157554245,-0.112157554245
2022-05-11 22:00:00+02:00,0.0,406.2009497206704,0.0,0.0,406.20095,0.0,406.20095,0.1419,0.065,-0.0288199574025,-0.0288199574025
2022-05-11 22:30:00+02:00,0.0,330.8929444444445,0.0,0.0,330.89294,0.0,330.89294,0.1419,0.065,-0.023476854093000002,-0.023476854093000002
2022-05-11 23:00:00+02:00,0.0,282.19916666666666,0.0,0.0,282.19917,0.0,282.19917,0.1419,0.065,-0.0200220311115,-0.0200220311115
2022-05-11 23:30:00+02:00,0.0,327.4675555555556,0.0,0.0,327.46756,0.0,327.46756,0.1419,0.065,-0.023233823382000002,-0.023233823382000002
2022-05-12 00:00:00+02:00,0.0,355.69455555555555,0.0,0.0,355.69456,0.0,355.69456,0.1419,0.065,-0.025236529032,-0.025236529032000004
2022-05-12 00:30:00+02:00,0.0,335.6985555555556,0.0,0.0,335.69856,0.0,335.69856,0.1419,0.065,-0.023817812831999997,-0.023817812832
2022-05-12 01:00:00+02:00,0.0,783.6058241758242,0.0,0.0,783.60582,0.0,783.60582,0.1419,0.065,-0.055596832929,-0.055596832929
2022-05-12 01:30:00+02:00,0.0,290.24016853932585,0.0,0.0,290.24017,0.0,290.24017,0.1419,0.065,-0.0205925400615,-0.0205925400615
2022-05-12 02:00:00+02:00,0.0,294.1984916201117,0.0,0.0,294.19849,0.0,294.19849,0.1419,0.065,-0.020873382865499997,-0.0208733828655
2022-05-12 02:30:00+02:00,0.0,366.3903846153846,0.0,0.0,366.39038,0.0,366.39038,0.1419,0.065,-0.025995397461,-0.025995397461000002
2022-05-12 03:00:00+02:00,0.0,251.63893854748605,0.0,750.0,1001.6389,0.0,1001.6389,0.1907,0.065,-0.09550626911500001,-0.095506269115
2022-05-12 03:30:00+02:00,0.0,269.2010055865922,0.0,750.0,1019.201,0.0,1019.201,0.1907,0.065,-0.09718081535,-0.09718081535
2022-05-12 04:00:00+02:00,0.0,217.3705586592179,3000.0,0.0,3217.3706,0.0,3217.3706,0.1907,0.065,-0.30677628671,-0.30677628671
2022-05-12 04:30:00+02:00,0.0,232.97522222222221,3000.0,0.0,3232.9752,0.0,3232.9752,0.1907,0.065,-0.30826418532000005,-0.30826418532
2022-05-12 05:00:00+02:00,0.0,320.40855555555555,3000.0,0.0,3320.4086,0.0,3320.4086,0.1907,0.065,-0.31660096001000004,-0.31660096001000004
2022-05-12 05:30:00+02:00,0.0,267.16111731843574,3000.0,0.0,3267.1611,0.0,3267.1611,0.1907,0.065,-0.311523810885,-0.311523810885
2022-05-12 06:00:00+02:00,0.0,217.4363888888889,3000.0,0.0,3217.4364,0.0,3217.4364,0.1907,0.065,-0.30678256074,-0.30678256074
2022-05-12 06:30:00+02:00,70.45454545454545,231.7313888888889,3000.0,0.0,3161.2768,0.0,3161.2768,0.1907,0.065,-0.30142774288000007,-0.30814558899
2022-05-12 07:00:00+02:00,116.87128712871286,361.3871111111111,3000.0,0.0,3244.5158,0.0,3244.5158,0.1907,0.065,-0.30936458153,-0.320508259985
2022-05-12 07:30:00+02:00,174.6095238095238,319.8858333333333,3000.0,0.0,3145.2763,0.0,3145.2763,0.1907,0.065,-0.29990209520500005,-0.31655111103
2022-05-12 08:00:00+02:00,362.4496644295302,286.6956179775281,0.0,0.0,0.0,-75.754046,-75.754046,0.1907,0.065,0.0024620064950000003,-0.027336427367000003
2022-05-12 08:30:00+02:00,747.7218934911242,234.63266666666667,0.0,0.0,0.0,-513.08923,-513.08923,0.1907,0.065,0.016675399975,-0.0223722250845
2022-05-12 09:00:00+02:00,1227.3433734939758,276.48445086705203,0.0,750.0,0.0,-200.85892,-200.85892,0.1907,0.065,0.006527914900000001,-0.097875297075
2022-05-12 09:30:00+02:00,1767.2616279069769,294.50722222222225,0.0,750.0,0.0,-722.75441,-722.75441,0.1907,0.065,0.023489518325000004,-0.09959376152
2022-05-12 10:00:00+02:00,2272.5257142857145,271.2636111111111,0.0,750.0,0.0,-1251.2621,-1251.2621,0.1907,0.065,0.04066601825,-0.09737748426
2022-05-12 10:30:00+02:00,2318.1714285714284,278.7369832402235,0.0,750.0,0.0,-1289.4344,-1289.4344,0.1907,0.065,0.041906618,-0.09809007295000001
2022-05-12 11:00:00+02:00,3116.051724137931,292.75811111111113,0.0,0.0,0.0,-2823.2936,-2823.2936,0.1907,0.065,0.091757042,-0.027914485788499997
2022-05-12 11:30:00+02:00,3240.1340782122907,268.4373888888889,0.0,750.0,0.0,-2221.6967,-2221.6967,0.1907,0.065,0.07220514275,-0.09710800609
2022-05-12 12:00:00+02:00,3521.3888888888887,252.72977777777777,0.0,750.0,0.0,-2518.6591,-2518.6591,0.1907,0.065,0.08185642075,-0.09561028643
2022-05-12 12:30:00+02:00,3588.842105263158,297.3029608938548,0.0,750.0,0.0,-2541.5391,-2541.5391,0.1907,0.065,0.08260002075,-0.09986034105000001
2022-05-12 13:00:00+02:00,3973.035294117647,330.4128729281768,0.0,750.0,0.0,-2892.6224,-2892.6224,0.1907,0.065,0.09401022800000002,-0.103017370015
2022-05-12 13:30:00+02:00,3982.4886363636365,260.66575418994415,0.0,750.0,0.0,-2971.8229,-2971.8229,0.1907,0.065,0.09658424425000002,-0.09636698403
2022-05-12 14:00:00+02:00,3899.7966101694915,244.45433333333332,0.0,750.0,0.0,-2905.3423,-2905.3423,0.1907,0.065,0.09442362475,-0.0948212203655
2022-05-12 14:30:00+02:00,3814.7640449438204,298.6466111111111,0.0,750.0,0.0,-2766.1174,-2766.1174,0.1907,0.065,0.08989881550000002,-0.09998845331
2022-05-12 15:00:00+02:00,3880.7,339.06638888888887,0.0,750.0,0.0,-2791.6336,-2791.6336,0.1907,0.065,0.09072809200000001,-0.10384248123999999
2022-05-12 15:30:00+02:00,3652.6610169491523,755.5848633879781,0.0,0.0,0.0,-2897.0762,-2897.0762,0.1419,0.065,0.0941549765,-0.05360874581700001
2022-05-12 16:00:00+02:00,3173.1828571428573,255.31794444444446,0.0,0.0,0.0,-2917.8649,-2917.8649,0.1419,0.065,0.09483060925000002,-0.018114807843
2022-05-12 16:30:00+02:00,2825.2824858757062,295.08233333333334,0.0,0.0,0.0,-2530.2002,-2530.2002,0.1419,0.065,0.08223150650000001,-0.0209360913135
2022-05-12 17:00:00+02:00,2211.7457627118642,445.9456284153006,0.0,0.0,0.0,-1765.8001,-1765.8001,0.1419,0.065,0.05738850325,-0.0316398424485
2022-05-12 17:30:00+02:00,1714.3202247191011,154.23723756906077,0.0,0.0,0.0,-1560.083,-1560.083,0.1907,0.065,0.050702697500000005,-0.014706520834000002
2022-05-12 18:00:00+02:00,1065.3668639053255,318.51588888888887,0.0,750.0,3.149025,0.0,3.149025,0.1907,0.065,-0.00030025953375,-0.10188299106500001
2022-05-12 18:30:00+02:00,769.25,737.5221111111111,0.0,0.0,0.0,-31.727889,-31.727889,0.1907,0.065,0.0010311563925,-0.0703227331885
2022-05-12 19:00:00+02:00,499.47798742138366,655.4306703910614,0.0,750.0,905.95268,0.0,905.95268,0.1907,0.065,-0.08638258803800002,-0.134007817245
2022-05-12 19:30:00+02:00,203.40425531914894,414.69022222222225,0.0,0.0,211.28597,0.0,211.28597,0.1907,0.065,-0.0201461172395,-0.039540712477
2022-05-12 20:00:00+02:00,63.25675675675676,333.51283333333333,0.0,0.0,270.25608,0.0,270.25608,0.1907,0.065,-0.025768917228,-0.0318004483405
2022-05-12 20:30:00+02:00,0.0,302.0332960893855,0.0,0.0,302.0333,0.0,302.0333,0.1419,0.065,-0.021429262635,-0.021429262635
2022-05-12 21:00:00+02:00,0.0,335.9987222222222,0.0,0.0,335.99872,0.0,335.99872,0.1419,0.065,-0.023839109184,-0.023839109184
2022-05-12 21:30:00+02:00,0.0,287.7867597765363,0.0,0.0,287.78676,0.0,287.78676,0.1419,0.065,-0.020418470622,-0.020418470622
2022-05-12 22:00:00+02:00,0.0,342.8033888888889,0.0,0.0,342.80339,0.0,342.80339,0.1419,0.065,-0.024321900520499998,-0.0243219005205
2022-05-12 22:30:00+02:00,0.0,381.40211111111114,0.0,0.0,381.40211,0.0,381.40211,0.1419,0.065,-0.027060479704500002,-0.027060479704500002
2022-05-12 23:00:00+02:00,0.0,321.96435754189946,0.0,0.0,321.96436,0.0,321.96436,0.1419,0.065,-0.022843371342000002,-0.022843371342000002
2022-05-12 23:30:00+02:00,0.0,295.51692737430164,0.0,0.0,295.51693,0.0,295.51693,0.1419,0.065,-0.0209669261835,-0.0209669261835
2022-05-13 00:00:00+02:00,0.0,372.84944444444443,0.0,0.0,372.84944,0.0,372.84944,0.1419,0.065,-0.026453667768000004,-0.026453667768000004
2022-05-13 00:30:00+02:00,0.0,383.95311111111107,0.0,0.0,383.95311,0.0,383.95311,0.1419,0.065,-0.027241473154500002,-0.0272414731545
2022-05-13 01:00:00+02:00,0.0,738.8545604395605,0.0,0.0,738.85456,0.0,738.85456,0.1419,0.065,-0.052421731032,-0.052421731032
2022-05-13 01:30:00+02:00,0.0,727.4979444444444,0.0,0.0,727.49794,0.0,727.49794,0.1419,0.065,-0.051615978843,-0.051615978843
2022-05-13 02:00:00+02:00,0.0,778.1470555555555,0.0,0.0,778.14706,0.0,778.14706,0.1419,0.065,-0.055209533907,-0.055209533907
2022-05-13 02:30:00+02:00,0.0,442.31681564245815,0.0,0.0,442.31682,0.0,442.31682,0.1419,0.065,-0.031382378379,-0.031382378379
2022-05-13 03:00:00+02:00,0.0,153.7909497206704,3000.0,0.0,3153.7909,0.0,3153.7909,0.1907,0.065,-0.300713962315,-0.30071396231499997
2022-05-13 03:30:00+02:00,0.0,256.22201117318434,3000.0,0.0,3256.222,0.0,3256.222,0.1907,0.065,-0.31048076770000005,-0.3104807677
2022-05-13 04:00:00+02:00,0.0,252.10861111111112,3000.0,0.0,3252.1086,0.0,3252.1086,0.1907,0.065,-0.31008855501,-0.31008855501
2022-05-13 04:30:00+02:00,0.0,196.93444444444444,3000.0,0.0,3196.9344,0.0,3196.9344,0.1907,0.065,-0.30482769504000007,-0.30482769504
2022-05-13 05:00:00+02:00,0.0,280.438,3000.0,0.0,3280.438,0.0,3280.438,0.1907,0.065,-0.3127897633,-0.3127897633
2022-05-13 05:30:00+02:00,0.0,270.9291111111111,3000.0,0.0,3270.9291,0.0,3270.9291,0.1907,0.065,-0.311883089685,-0.311883089685
2022-05-13 06:00:00+02:00,0.0,221.06344444444443,3000.0,0.0,3221.0634,0.0,3221.0634,0.1907,0.065,-0.30712839519,-0.30712839519
2022-05-13 06:30:00+02:00,81.1358024691358,198.08494444444446,3000.0,750.0,3866.9491,0.0,3866.9491,0.1907,0.065,-0.368713596685,-0.376449895215
2022-05-13 07:00:00+02:00,132.018018018018,327.464,3000.0,750.0,3945.446,0.0,3945.446,0.1907,0.065,-0.3761982761,-0.3887861924
2022-05-13 07:30:00+02:00,172.90740740740742,313.96333333333337,3000.0,750.0,3891.0559,0.0,3891.0559,0.1907,0.065,-0.37101218006500003,-0.387498900655
2022-05-13 08:00:00+02:00,332.7,222.20854748603352,0.0,0.0,0.0,-110.49145,-110.49145,0.1907,0.065,0.003590972125,-0.0211875852425
2022-05-13 08:30:00+02:00,683.8724832214765,226.4698888888889,0.0,0.0,0.0,-457.40259,-457.40259,0.1907,0.065,0.014865584175,-0.0215939040115
2022-05-13 09:00:00+02:00,1191.9503105590063,255.0243888888889,0.0,750.0,0.0,-186.92592,-186.92592,0.1907,0.065,0.0060750924,-0.09582907654
2022-05-13 09:30:00+02:00,1729.2911392405063,220.59216666666669,0.0,750.0,0.0,-758.69897,-758.69897,0.1907,0.065,0.024657716525,-0.0925459634095
2022-05-13 10:00:00+02:00,2215.93125,258.428156424581,0.0,750.0,0.0,-1207.5031,-1207.5031,0.1907,0.065,0.03924385075,-0.09615362887
2022-05-13 10:30:00+02:00,2631.1040462427745,293.9896111111111,0.0,750.0,0.0,-1587.1144,-1587.1144,0.1907,0.065,0.051581218,-0.09954440836000002
2022-05-13 11:00:00+02:00,2967.6145251396647,252.22844444444445,0.0,0.0,0.0,-2715.3861,-2715.3861,0.1907,0.065,0.08825004825,-0.024049981754
2022-05-13 11:30:00+02:00,2919.2457142857143,210.4382222222222,0.0,750.0,0.0,-1958.8075,-1958.8075,0.1907,0.065,0.06366124375,-0.091577784277
2022-05-13 12:00:00+02:00,2521.5057471264367,264.04821229050276,0.0,0.0,0.0,-2257.4575,-2257.4575,0.1907,0.065,0.07336736875,-0.025176996823499997
2022-05-13 12:30:00+02:00,2958.6988636363635,317.1202777777778,0.0,750.0,0.0,-1891.5786,-1891.5786,0.1907,0.065,0.06147630450000001,-0.101749920605
